participant_id,viewtime,test_qid,timetaken,answer,stanford_label,stanford_label_idx,stanford_sampleid,image_filename
6,100,62,5486,Border_collie,Border_collie,81,14018,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_7329.jpg
7,1000,62,3411,Border_collie,Border_collie,81,14018,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_7329.jpg
8,100,62,2880,Border_collie,Border_collie,81,14018,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_7329.jpg
9,2500,62,6662,Eskimo_dog,Border_collie,81,14018,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_7329.jpg
10,1000,62,3138,Border_collie,Border_collie,81,14018,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_7329.jpg
11,2500,62,7255,Border_collie,Border_collie,81,14018,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_7329.jpg
12,100,62,2880,Border_collie,Border_collie,81,14018,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_7329.jpg
13,2500,62,8316,Border_collie,Border_collie,81,14018,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_7329.jpg
14,1000,62,5261,Border_collie,Border_collie,81,14018,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_7329.jpg
15,100,62,3233,Border_collie,Border_collie,81,14018,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_7329.jpg
16,2500,62,5652,Border_collie,Border_collie,81,14018,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_7329.jpg
17,2500,62,6260,Border_collie,Border_collie,81,14018,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_7329.jpg
18,2500,62,5517,Border_collie,Border_collie,81,14018,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_7329.jpg
19,1000,62,2884,Border_collie,Border_collie,81,14018,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_7329.jpg
20,2500,62,5928,Border_collie,Border_collie,81,14018,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_7329.jpg
21,100,62,2877,Border_collie,Border_collie,81,14018,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_7329.jpg
22,100,62,2815,Border_collie,Border_collie,81,14018,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_7329.jpg
23,100,62,2607,Border_collie,Border_collie,81,14018,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_7329.jpg
24,100,62,2796,Border_collie,Border_collie,81,14018,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_7329.jpg
25,1000,62,3053,Border_collie,Border_collie,81,14018,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_7329.jpg
26,1000,62,3621,Border_collie,Border_collie,81,14018,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_7329.jpg
27,1000,62,4322,Border_collie,Border_collie,81,14018,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_7329.jpg
28,1000,62,3194,Border_collie,Border_collie,81,14018,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_7329.jpg
29,100,62,2955,Border_collie,Border_collie,81,14018,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_7329.jpg
0,100,63,2722,Border_collie,Border_collie,81,13947,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_2685.jpg
1,2500,63,6398,Border_collie,Border_collie,81,13947,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_2685.jpg
2,1000,63,5184,Border_collie,Border_collie,81,13947,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_2685.jpg
3,2500,63,4953,Border_collie,Border_collie,81,13947,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_2685.jpg
4,2500,63,5615,Border_collie,Border_collie,81,13947,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_2685.jpg
5,1000,63,3517,Border_collie,Border_collie,81,13947,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_2685.jpg
6,100,63,3479,Border_collie,Border_collie,81,13947,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_2685.jpg
7,1000,63,4398,Border_collie,Border_collie,81,13947,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_2685.jpg
8,100,63,2698,Border_collie,Border_collie,81,13947,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_2685.jpg
9,2500,63,11303,Staffordshire_bullterrier,Border_collie,81,13947,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_2685.jpg
10,1000,63,3248,Border_collie,Border_collie,81,13947,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_2685.jpg
11,2500,63,7447,Border_collie,Border_collie,81,13947,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_2685.jpg
12,100,63,6009,Border_collie,Border_collie,81,13947,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_2685.jpg
13,2500,63,15859,Staffordshire_bullterrier,Border_collie,81,13947,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_2685.jpg
14,1000,63,4283,Border_collie,Border_collie,81,13947,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_2685.jpg
15,100,63,4156,Border_collie,Border_collie,81,13947,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_2685.jpg
16,2500,63,21638,German_shepherd,Border_collie,81,13947,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_2685.jpg
17,2500,63,6150,Border_collie,Border_collie,81,13947,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_2685.jpg
18,2500,63,5113,Border_collie,Border_collie,81,13947,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_2685.jpg
19,1000,63,3359,Border_collie,Border_collie,81,13947,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_2685.jpg
20,2500,63,8180,Border_collie,Border_collie,81,13947,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_2685.jpg
21,100,63,2991,Border_collie,Border_collie,81,13947,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_2685.jpg
22,100,63,2578,Border_collie,Border_collie,81,13947,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_2685.jpg
23,100,63,3269,Border_collie,Border_collie,81,13947,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_2685.jpg
24,100,63,3069,Border_collie,Border_collie,81,13947,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_2685.jpg
25,1000,63,3747,Border_collie,Border_collie,81,13947,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_2685.jpg
26,1000,63,3609,Border_collie,Border_collie,81,13947,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_2685.jpg
27,1000,63,3901,Border_collie,Border_collie,81,13947,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_2685.jpg
28,1000,63,3830,Border_collie,Border_collie,81,13947,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_2685.jpg
29,100,63,5824,Staffordshire_bullterrier,Border_collie,81,13947,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_2685.jpg
0,100,64,4239,Staffordshire_bullterrier,cairn,41,7615,../StanfordDogs_Dataset/n02096177-cairn/n02096177_911.jpg
1,2500,64,5878,Eskimo_dog,cairn,41,7615,../StanfordDogs_Dataset/n02096177-cairn/n02096177_911.jpg
2,1000,64,7792,Pekinese,cairn,41,7615,../StanfordDogs_Dataset/n02096177-cairn/n02096177_911.jpg
3,2500,64,7189,German_shepherd,cairn,41,7615,../StanfordDogs_Dataset/n02096177-cairn/n02096177_911.jpg
4,2500,64,6715,basenji,cairn,41,7615,../StanfordDogs_Dataset/n02096177-cairn/n02096177_911.jpg
5,1000,64,4648,cairn,cairn,41,7615,../StanfordDogs_Dataset/n02096177-cairn/n02096177_911.jpg
6,100,64,4911,miniature_poodle,cairn,41,7615,../StanfordDogs_Dataset/n02096177-cairn/n02096177_911.jpg
7,1000,64,10889,German_shepherd,cairn,41,7615,../StanfordDogs_Dataset/n02096177-cairn/n02096177_911.jpg
8,100,64,5018,German_shepherd,cairn,41,7615,../StanfordDogs_Dataset/n02096177-cairn/n02096177_911.jpg
9,2500,64,16431,cairn,cairn,41,7615,../StanfordDogs_Dataset/n02096177-cairn/n02096177_911.jpg
10,1000,64,9238,German_shepherd,cairn,41,7615,../StanfordDogs_Dataset/n02096177-cairn/n02096177_911.jpg
11,2500,64,29472,basenji,cairn,41,7615,../StanfordDogs_Dataset/n02096177-cairn/n02096177_911.jpg
12,100,64,5888,cairn,cairn,41,7615,../StanfordDogs_Dataset/n02096177-cairn/n02096177_911.jpg
13,2500,64,6523,cairn,cairn,41,7615,../StanfordDogs_Dataset/n02096177-cairn/n02096177_911.jpg
14,1000,64,32612,German_shepherd,cairn,41,7615,../StanfordDogs_Dataset/n02096177-cairn/n02096177_911.jpg
15,100,64,2976,Staffordshire_bullterrier,cairn,41,7615,../StanfordDogs_Dataset/n02096177-cairn/n02096177_911.jpg
16,2500,64,30249,German_shepherd,cairn,41,7615,../StanfordDogs_Dataset/n02096177-cairn/n02096177_911.jpg
17,2500,64,6094,Staffordshire_bullterrier,cairn,41,7615,../StanfordDogs_Dataset/n02096177-cairn/n02096177_911.jpg
18,2500,64,8325,cairn,cairn,41,7615,../StanfordDogs_Dataset/n02096177-cairn/n02096177_911.jpg
19,1000,64,5060,German_shepherd,cairn,41,7615,../StanfordDogs_Dataset/n02096177-cairn/n02096177_911.jpg
20,2500,64,13543,German_shepherd,cairn,41,7615,../StanfordDogs_Dataset/n02096177-cairn/n02096177_911.jpg
21,100,64,3416,Staffordshire_bullterrier,cairn,41,7615,../StanfordDogs_Dataset/n02096177-cairn/n02096177_911.jpg
22,100,64,4254,German_shepherd,cairn,41,7615,../StanfordDogs_Dataset/n02096177-cairn/n02096177_911.jpg
23,100,64,3218,Staffordshire_bullterrier,cairn,41,7615,../StanfordDogs_Dataset/n02096177-cairn/n02096177_911.jpg
24,100,64,4660,cairn,cairn,41,7615,../StanfordDogs_Dataset/n02096177-cairn/n02096177_911.jpg
25,1000,64,4544,Staffordshire_bullterrier,cairn,41,7615,../StanfordDogs_Dataset/n02096177-cairn/n02096177_911.jpg
26,1000,64,5967,German_shepherd,cairn,41,7615,../StanfordDogs_Dataset/n02096177-cairn/n02096177_911.jpg
27,1000,64,25288,German_shepherd,cairn,41,7615,../StanfordDogs_Dataset/n02096177-cairn/n02096177_911.jpg
28,1000,64,8795,Pekinese,cairn,41,7615,../StanfordDogs_Dataset/n02096177-cairn/n02096177_911.jpg
29,100,64,3216,Staffordshire_bullterrier,cairn,41,7615,../StanfordDogs_Dataset/n02096177-cairn/n02096177_911.jpg
0,100,65,4736,Border_collie,Border_collie,81,13946,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_2660.jpg
1,2500,65,5928,Border_collie,Border_collie,81,13946,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_2660.jpg
2,1000,65,3080,Border_collie,Border_collie,81,13946,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_2660.jpg
3,2500,65,5434,Border_collie,Border_collie,81,13946,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_2660.jpg
4,2500,65,5615,Border_collie,Border_collie,81,13946,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_2660.jpg
5,1000,65,3159,Border_collie,Border_collie,81,13946,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_2660.jpg
6,100,65,3045,Border_collie,Border_collie,81,13946,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_2660.jpg
7,1000,65,3911,Border_collie,Border_collie,81,13946,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_2660.jpg
8,100,65,2593,Border_collie,Border_collie,81,13946,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_2660.jpg
9,2500,65,5649,Border_collie,Border_collie,81,13946,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_2660.jpg
10,1000,65,3225,Border_collie,Border_collie,81,13946,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_2660.jpg
11,2500,65,6534,Border_collie,Border_collie,81,13946,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_2660.jpg
12,100,65,4405,Border_collie,Border_collie,81,13946,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_2660.jpg
13,2500,65,5671,Border_collie,Border_collie,81,13946,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_2660.jpg
14,1000,65,14117,Border_collie,Border_collie,81,13946,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_2660.jpg
15,100,65,3446,Border_collie,Border_collie,81,13946,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_2660.jpg
16,2500,65,5024,Border_collie,Border_collie,81,13946,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_2660.jpg
17,2500,65,6608,Border_collie,Border_collie,81,13946,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_2660.jpg
18,2500,65,4704,Border_collie,Border_collie,81,13946,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_2660.jpg
19,1000,65,3025,Border_collie,Border_collie,81,13946,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_2660.jpg
20,2500,65,6461,Border_collie,Border_collie,81,13946,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_2660.jpg
21,100,65,2826,Border_collie,Border_collie,81,13946,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_2660.jpg
22,100,65,2660,Border_collie,Border_collie,81,13946,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_2660.jpg
23,100,65,2672,Border_collie,Border_collie,81,13946,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_2660.jpg
24,100,65,2956,Border_collie,Border_collie,81,13946,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_2660.jpg
25,1000,65,3254,Border_collie,Border_collie,81,13946,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_2660.jpg
26,1000,65,3469,Border_collie,Border_collie,81,13946,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_2660.jpg
27,1000,65,3414,Border_collie,Border_collie,81,13946,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_2660.jpg
28,1000,65,3470,Border_collie,Border_collie,81,13946,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_2660.jpg
29,100,65,3368,Border_collie,Border_collie,81,13946,../StanfordDogs_Dataset/n02106166-Border_collie/n02106166_2660.jpg
0,100,66,3042,cairn,cairn,41,7606,../StanfordDogs_Dataset/n02096177-cairn/n02096177_7877.jpg
1,2500,66,10285,cairn,cairn,41,7606,../StanfordDogs_Dataset/n02096177-cairn/n02096177_7877.jpg
2,1000,66,3384,cairn,cairn,41,7606,../StanfordDogs_Dataset/n02096177-cairn/n02096177_7877.jpg
3,2500,66,5511,cairn,cairn,41,7606,../StanfordDogs_Dataset/n02096177-cairn/n02096177_7877.jpg
4,2500,66,5624,Yorkshire_terrier,cairn,41,7606,../StanfordDogs_Dataset/n02096177-cairn/n02096177_7877.jpg
5,1000,66,3387,cairn,cairn,41,7606,../StanfordDogs_Dataset/n02096177-cairn/n02096177_7877.jpg
6,100,66,4661,cairn,cairn,41,7606,../StanfordDogs_Dataset/n02096177-cairn/n02096177_7877.jpg
7,1000,66,8878,cairn,cairn,41,7606,../StanfordDogs_Dataset/n02096177-cairn/n02096177_7877.jpg
8,100,66,3870,cairn,cairn,41,7606,../StanfordDogs_Dataset/n02096177-cairn/n02096177_7877.jpg
9,2500,66,7193,cairn,cairn,41,7606,../StanfordDogs_Dataset/n02096177-cairn/n02096177_7877.jpg
10,1000,66,3011,cairn,cairn,41,7606,../StanfordDogs_Dataset/n02096177-cairn/n02096177_7877.jpg
11,2500,66,9536,cairn,cairn,41,7606,../StanfordDogs_Dataset/n02096177-cairn/n02096177_7877.jpg
12,100,66,14476,cairn,cairn,41,7606,../StanfordDogs_Dataset/n02096177-cairn/n02096177_7877.jpg
13,2500,66,8339,cairn,cairn,41,7606,../StanfordDogs_Dataset/n02096177-cairn/n02096177_7877.jpg
14,1000,66,7879,cairn,cairn,41,7606,../StanfordDogs_Dataset/n02096177-cairn/n02096177_7877.jpg
15,100,66,2578,cairn,cairn,41,7606,../StanfordDogs_Dataset/n02096177-cairn/n02096177_7877.jpg
16,2500,66,5426,cairn,cairn,41,7606,../StanfordDogs_Dataset/n02096177-cairn/n02096177_7877.jpg
17,2500,66,5965,cairn,cairn,41,7606,../StanfordDogs_Dataset/n02096177-cairn/n02096177_7877.jpg
18,2500,66,15009,Yorkshire_terrier,cairn,41,7606,../StanfordDogs_Dataset/n02096177-cairn/n02096177_7877.jpg
19,1000,66,3297,cairn,cairn,41,7606,../StanfordDogs_Dataset/n02096177-cairn/n02096177_7877.jpg
20,2500,66,7737,cairn,cairn,41,7606,../StanfordDogs_Dataset/n02096177-cairn/n02096177_7877.jpg
21,100,66,2989,cairn,cairn,41,7606,../StanfordDogs_Dataset/n02096177-cairn/n02096177_7877.jpg
22,100,66,2603,cairn,cairn,41,7606,../StanfordDogs_Dataset/n02096177-cairn/n02096177_7877.jpg
23,100,66,3880,cairn,cairn,41,7606,../StanfordDogs_Dataset/n02096177-cairn/n02096177_7877.jpg
24,100,66,3268,cairn,cairn,41,7606,../StanfordDogs_Dataset/n02096177-cairn/n02096177_7877.jpg
25,1000,66,4568,cairn,cairn,41,7606,../StanfordDogs_Dataset/n02096177-cairn/n02096177_7877.jpg
26,1000,66,4016,cairn,cairn,41,7606,../StanfordDogs_Dataset/n02096177-cairn/n02096177_7877.jpg
27,1000,66,3446,cairn,cairn,41,7606,../StanfordDogs_Dataset/n02096177-cairn/n02096177_7877.jpg
28,1000,66,7045,cairn,cairn,41,7606,../StanfordDogs_Dataset/n02096177-cairn/n02096177_7877.jpg
29,100,66,4626,Yorkshire_terrier,cairn,41,7606,../StanfordDogs_Dataset/n02096177-cairn/n02096177_7877.jpg
0,100,67,5615,Eskimo_dog,Eskimo_dog,97,16589,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_3217.jpg
1,2500,67,5415,Eskimo_dog,Eskimo_dog,97,16589,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_3217.jpg
2,1000,67,3664,Eskimo_dog,Eskimo_dog,97,16589,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_3217.jpg
3,2500,67,5343,Eskimo_dog,Eskimo_dog,97,16589,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_3217.jpg
4,2500,67,6899,Eskimo_dog,Eskimo_dog,97,16589,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_3217.jpg
5,1000,67,3765,Eskimo_dog,Eskimo_dog,97,16589,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_3217.jpg
6,100,67,3179,Eskimo_dog,Eskimo_dog,97,16589,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_3217.jpg
7,1000,67,3348,Eskimo_dog,Eskimo_dog,97,16589,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_3217.jpg
8,100,67,2731,Eskimo_dog,Eskimo_dog,97,16589,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_3217.jpg
9,2500,67,5288,Eskimo_dog,Eskimo_dog,97,16589,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_3217.jpg
10,1000,67,3113,Eskimo_dog,Eskimo_dog,97,16589,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_3217.jpg
11,2500,67,5687,Eskimo_dog,Eskimo_dog,97,16589,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_3217.jpg
12,100,67,3649,Eskimo_dog,Eskimo_dog,97,16589,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_3217.jpg
13,2500,67,5890,Eskimo_dog,Eskimo_dog,97,16589,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_3217.jpg
14,1000,67,4958,Eskimo_dog,Eskimo_dog,97,16589,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_3217.jpg
15,100,67,3186,Eskimo_dog,Eskimo_dog,97,16589,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_3217.jpg
16,2500,67,5784,Eskimo_dog,Eskimo_dog,97,16589,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_3217.jpg
17,2500,67,5577,Eskimo_dog,Eskimo_dog,97,16589,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_3217.jpg
18,2500,67,4584,Eskimo_dog,Eskimo_dog,97,16589,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_3217.jpg
19,1000,67,3007,Eskimo_dog,Eskimo_dog,97,16589,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_3217.jpg
20,2500,67,5872,Eskimo_dog,Eskimo_dog,97,16589,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_3217.jpg
21,100,67,2773,Eskimo_dog,Eskimo_dog,97,16589,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_3217.jpg
22,100,67,2244,Eskimo_dog,Eskimo_dog,97,16589,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_3217.jpg
23,100,67,3630,Eskimo_dog,Eskimo_dog,97,16589,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_3217.jpg
24,100,67,2732,Eskimo_dog,Eskimo_dog,97,16589,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_3217.jpg
25,1000,67,17106,Staffordshire_bullterrier,Eskimo_dog,97,16589,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_3217.jpg
26,1000,67,3559,Eskimo_dog,Eskimo_dog,97,16589,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_3217.jpg
27,1000,67,4153,Eskimo_dog,Eskimo_dog,97,16589,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_3217.jpg
28,1000,67,3704,Eskimo_dog,Eskimo_dog,97,16589,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_3217.jpg
29,100,67,3194,Eskimo_dog,Eskimo_dog,97,16589,../StanfordDogs_Dataset/n02109961-Eskimo_dog/n02109961_3217.jpg
0,100,68,4819,Staffordshire_bullterrier,Staffordshire_bullterrier,28,5226,../StanfordDogs_Dataset/n02093256-Staffordshire_bullterrier/n02093256_4888.jpg
1,2500,68,5237,Staffordshire_bullterrier,Staffordshire_bullterrier,28,5226,../StanfordDogs_Dataset/n02093256-Staffordshire_bullterrier/n02093256_4888.jpg
2,1000,68,4000,Staffordshire_bullterrier,Staffordshire_bullterrier,28,5226,../StanfordDogs_Dataset/n02093256-Staffordshire_bullterrier/n02093256_4888.jpg
3,2500,68,5301,Staffordshire_bullterrier,Staffordshire_bullterrier,28,5226,../StanfordDogs_Dataset/n02093256-Staffordshire_bullterrier/n02093256_4888.jpg
4,2500,68,6205,Staffordshire_bullterrier,Staffordshire_bullterrier,28,5226,../StanfordDogs_Dataset/n02093256-Staffordshire_bullterrier/n02093256_4888.jpg
5,1000,68,3607,Staffordshire_bullterrier,Staffordshire_bullterrier,28,5226,../StanfordDogs_Dataset/n02093256-Staffordshire_bullterrier/n02093256_4888.jpg
6,100,68,3592,Staffordshire_bullterrier,Staffordshire_bullterrier,28,5226,../StanfordDogs_Dataset/n02093256-Staffordshire_bullterrier/n02093256_4888.jpg
7,1000,68,3332,Staffordshire_bullterrier,Staffordshire_bullterrier,28,5226,../StanfordDogs_Dataset/n02093256-Staffordshire_bullterrier/n02093256_4888.jpg
8,100,68,3249,Staffordshire_bullterrier,Staffordshire_bullterrier,28,5226,../StanfordDogs_Dataset/n02093256-Staffordshire_bullterrier/n02093256_4888.jpg
9,2500,68,5328,Staffordshire_bullterrier,Staffordshire_bullterrier,28,5226,../StanfordDogs_Dataset/n02093256-Staffordshire_bullterrier/n02093256_4888.jpg
10,1000,68,3288,Staffordshire_bullterrier,Staffordshire_bullterrier,28,5226,../StanfordDogs_Dataset/n02093256-Staffordshire_bullterrier/n02093256_4888.jpg
